key,en,fr,es,de
ui.shop.sellIntro,Your bag. The Mart buys back anything it sells for half its price. Tap an item for details and to sell several; the price button asks once to confirm.,Ton sac. Le Market rachète à moitié prix tout ce qu'il vend. Touche un objet pour ses détails et pour en vendre plusieurs ; le bouton du prix demande une confirmation.,Tu mochila. La tienda recompra a mitad de precio todo lo que vende. Toca un objeto para ver detalles y vender varios; el botón del precio pide confirmación.,"Dein Beutel. Der Markt kauft alles, was er verkauft, zum halben Preis zurück. Tippe einen Gegenstand an für Details und um mehrere zu verkaufen; der Preis-Button fragt einmal nach."
ui.shop.buyIntro,New stock arrives with your badges ({badges} so far) and as you travel. Tap an item for details and to buy 5 or 10 at once; the price button asks once to confirm.,De nouveaux articles arrivent avec tes badges ({badges} pour l'instant) et au fil du voyage. Touche un objet pour ses détails et pour en acheter 5 ou 10 d'un coup ; le bouton du prix demande une confirmation.,Llega nuevo surtido con tus medallas ({badges} hasta ahora) y a medida que viajas. Toca un objeto para ver detalles y comprar 5 o 10 de golpe; el botón del precio pide confirmación.,Neue Ware kommt mit deinen Orden ({badges} bisher) und während du reist. Tippe einen Gegenstand an für Details und um 5 oder 10 auf einmal zu kaufen; der Preis-Button fragt einmal nach.
ui.shop.comingLater,Coming later,Plus tard,Más adelante,Kommt später
ui.shop.needsBadges.one,{count} badge,{count} badge,{count} medalla,{count} Orden
ui.shop.needsBadges.other,{count} badges,{count} badges,{count} medallas,{count} Orden
ui.shop.needsArea,Reach {area},Atteindre {area},Llegar a {area},{area} erreichen
ui.shop.someNewArea,a new area,une nouvelle zone,una zona nueva,ein neues Gebiet
ui.board.title,Leaderboard,Classement,Clasificación,Bestenliste
ui.board.tabLevel,Max level,Niveau max,Nivel máx.,Höchstlevel
ui.board.tabProgress,Progression,Progression,Progreso,Fortschritt
ui.board.tabDex,Pokédex,Pokédex,Pokédex,Pokédex
ui.board.sortBy,Sort by,Trier par,Ordenar por,Sortieren nach
ui.board.connect,Connect to Google to participate,Connecte-toi à Google pour participer,Conéctate con Google para participar,"Melde dich bei Google an, um teilzunehmen"
ui.board.failed,Couldn't load the leaderboard. Try again later.,Impossible de charger le classement. Réessaie plus tard.,No se pudo cargar la clasificación. Inténtalo más tarde.,Die Bestenliste konnte nicht geladen werden. Versuche es später erneut.
ui.board.offline,"The leaderboard needs the cloud, which isn't set up on this site.","Le classement a besoin du cloud, qui n'est pas configuré sur ce site.","La clasificación necesita la nube, que no está configurada en este sitio.","Die Bestenliste braucht die Cloud, die auf dieser Seite nicht eingerichtet ist."
ui.board.empty,No trainers yet — be the first!,Aucun Dresseur pour l'instant — sois le premier !,Aún no hay Entrenadores: ¡sé el primero!,Noch keine Trainer — sei der Erste!
ui.board.rank,Rank {rank},Rang {rank},Puesto {rank},Platz {rank}
ui.board.you, (you), (toi), (tú), (du)
ui.board.theirTeam,{name}'s team,L'équipe de {name},El equipo de {name},Das Team von {name}
ui.board.monTitle,{name} Lv.{level},{name} N.{level},{name} Nv.{level},{name} Lv.{level}
ui.upgrades.title,Upgrades,Améliorations,Mejoras,Upgrades
ui.upgrades.tabCombos,Combos,Combos,Combos,Combos
ui.upgrades.tabDice,Dice Types,Types de dés,Tipos de dados,Würfeltypen
ui.upgrades.example,Example: {roll},Exemple : {roll},Ejemplo: {roll},Beispiel: {roll}
ui.upgrades.trackLevel,Level {level} of {max},Niveau {level} sur {max},Nivel {level} de {max},Level {level} von {max}
ui.upgrades.statusLine,{when} in one roll: {what},{when} en un lancer : {what},{when} en una tirada: {what},{when} in einem Wurf: {what}
ui.upgrades.locked,LOCKED,VERROUILLÉ,BLOQUEADO,GESPERRT
ui.upgrades.max,MAX,MAX,MÁX.,MAX
ui.upgrades.buy,UPGRADE — {price},AMÉLIORER — {price},MEJORAR — {price},UPGRADEN — {price}
ui.upgrades.short,need {amount} more,il te manque {amount},te faltan {amount},noch {amount} nötig
ui.upgrades.needsDice,Needs a Pokémon with {need}+ dice (yours throw up to {have}),Nécessite un Pokémon avec {need}+ dés (les tiens en lancent {have} au plus),Necesita un Pokémon con {need}+ dados (los tuyos lanzan hasta {have}),Braucht ein Pokémon mit {need}+ Würfeln (deine werfen höchstens {have})
ui.upgrades.noCarrier,None of your Pokémon has this die yet,Aucun de tes Pokémon n'a encore ce dé,Ninguno de tus Pokémon tiene aún este dado,Noch keines deiner Pokémon hat diesen Würfel
ui.mon.hp,HP,PV,PS,KP
ui.mon.hpLong,HP,Points de vie,Puntos de salud,Kraftpunkte
ui.mon.hpHigh,high,élevés,altos,hoch
ui.mon.hpHalf,half,à moitié,a la mitad,halb
ui.mon.hpLow,low,bas,bajos,niedrig
ui.mon.hpNone,none,aucun,ninguno,keine
ui.mon.xp,XP,XP,EXP,EP
ui.mon.xpMax,MAX,MAX,MÁX.,MAX
ui.mon.reviving,REVIVING,RÉVEIL,REVIVIENDO,BELEBUNG
ui.mon.revivesIn,Revives in {time},Revit dans {time},Revive en {time},Wiederbelebung in {time}
ui.mon.soon,soon,bientôt,pronto,bald
ui.mon.shiny,Shiny,Chromatique,Variocolor,Schillernd
ui.mon.shinyTag,SHINY,CHROMATIQUE,VARIOCOLOR,SCHILLERND
ui.mon.fainted,FAINTED,K.O.,DEBILITADO,BESIEGT
ui.mon.fromFossil,from the {fossil},du {fossil},del {fossil},aus dem {fossil}
ui.mon.fossil,fossil,fossile,fósil,Fossil
ui.mon.rerollsPerBattle,Rerolls per battle,Relances par combat,Tiradas por combate,Neuwürfe pro Kampf
ui.mon.pokedollars,{amount} Pokédollars,{amount} Pokédollars,{amount} Pokédólares,{amount} Pokédollar
ui.sheet.milestones,Milestones,Paliers,Hitos,Meilensteine
ui.sheet.none,None,Aucun,Ninguno,Keine
ui.sheet.reached, (reached), (atteint), (alcanzado), (erreicht)
ui.sheet.next,next,suivant,siguiente,nächster
ui.sheet.diceCount,Dice ({count}),Dés ({count}),Dados ({count}),Würfel ({count})
ui.sheet.transformTitle,Transform:,Morphing :,Transformación:,Verwandlung:
ui.sheet.transformBody,"in battle it copies its opponent's dice (again whenever the opponent changes), rolls them itself and uses your upgrades. It never gains dice of its own.","en combat, il copie les dés de son adversaire (de nouveau à chaque changement d'adversaire), les lance lui-même et profite de tes améliorations. Il ne gagne jamais de dés propres.","en combate copia los dados de su rival (de nuevo cada vez que el rival cambia), los lanza él mismo y usa tus mejoras. Nunca gana dados propios.","im Kampf kopiert es die Würfel seines Gegners (erneut, sobald der Gegner wechselt), wirft sie selbst und nutzt deine Upgrades. Eigene Würfel bekommt es nie."
ui.sheet.evolvesInto,Evolves into,Évolue en,Evoluciona a,Entwickelt sich zu
ui.sheet.openDex,{name} ({how}) — open its Pokédex entry,{name} ({how}) — ouvrir sa fiche Pokédex,{name} ({how}): abrir su ficha de la Pokédex,{name} ({how}) — seinen Pokédex-Eintrag öffnen
ui.sheet.oneAtRandom,One is chosen at random.,L'une est choisie au hasard.,Se elige una al azar.,Eine wird zufällig gewählt.
ui.sheet.hpRange,{low} at Lv.1 → {high} at Lv.100,{low} au N.1 → {high} au N.100,{low} al Nv.1 → {high} al Nv.100,{low} auf Lv.1 → {high} auf Lv.100
ui.sheet.msUpgradeDie,Base die → {to} die,Dé de base → dé {to},Dado base → dado {to},Basis-Würfel → {to}-Würfel
ui.sheet.msReplaceDie,{from} die → {to} die,Dé {from} → dé {to},Dado {from} → dado {to},{from}-Würfel → {to}-Würfel
ui.sheet.msAddDie,+1 {to} die,+1 dé {to},+1 dado {to},+1 {to}-Würfel
ui.sheet.msAddReroll.one,+{amount} reroll,+{amount} relance,+{amount} tirada,+{amount} Neuwurf
ui.sheet.msAddReroll.other,+{amount} rerolls,+{amount} relances,+{amount} tiradas,+{amount} Neuwürfe
ui.sheet.msAddHp,+{amount} max HP,+{amount} PV max,+{amount} PS máx.,+{amount} max. KP
ui.sheet.msEvolve,Evolves into {names},Évolue en {names},Evoluciona a {names},Entwickelt sich zu {names}
ui.itemPanel.title,Use an item,Utiliser un objet,Usar un objeto,Gegenstand benutzen
ui.statusIcon.burn,Burned,Brûlé,Quemado,Verbrannt
ui.statusIcon.poison,Poisoned,Empoisonné,Envenenado,Vergiftet
ui.statusIcon.frozen,Frozen,Gelé,Congelado,Gefroren
ui.statusIcon.paralyze,Paralyzed,Paralysé,Paralizado,Paralysiert
ui.statusIcon.confuse,Confused,Confus,Confuso,Verwirrt
ui.energy.title,Energy,Énergie,Energía,Energie
ui.energy.label,Energy {value} of {max}{rest},Énergie {value} sur {max}{rest},Energía {value} de {max}{rest},Energie {value} von {max}{rest}
ui.energy.nextIn,", next in {time}",", prochaine dans {time}",", la siguiente en {time}",", nächste in {time}"
ui.energy.isFull,", full",", pleine",", llena",", voll"
ui.energy.nextTitle,Next energy in {time},Prochaine énergie dans {time},Siguiente energía en {time},Nächste Energie in {time}
ui.energy.fullTitle,Energy full,Énergie pleine,Energía llena,Energie voll
ui.energy.full,Full.,Pleine.,Llena.,Voll.
ui.energy.nextAndFull,Next energy in {next} · full in {full}.,Prochaine énergie dans {next} · pleine dans {full}.,Siguiente energía en {next} · llena en {full}.,Nächste Energie in {next} · voll in {full}.
ui.energy.rules,"Discovering an encounter costs 1 energy. Gym, Elite Four and Champion battles, legendaries and Pokémon Centers are free. You get 1 energy back every {minutes} minutes, even while away.","Découvrir une rencontre coûte 1 énergie. Les combats d'Arène, du Conseil 4 et du Maître, les légendaires et les Centres Pokémon sont gratuits. Tu récupères 1 énergie toutes les {minutes} minutes, même hors du jeu.","Descubrir un encuentro cuesta 1 de energía. Los combates de Gimnasio, del Alto Mando y del Campeón, los legendarios y los Centros Pokémon son gratis. Recuperas 1 de energía cada {minutes} minutos, incluso sin jugar.","Eine Begegnung zu entdecken kostet 1 Energie. Arena-, Top-Vier- und Champ-Kämpfe, Legendäre und Pokémon-Center sind kostenlos. Du bekommst alle {minutes} Minuten 1 Energie zurück, auch wenn du weg bist."
ui.stat.hp.label,HP,PV,PS,KP
ui.stat.hp.hint,HP: the damage it can take,PV : les dégâts qu'il peut encaisser,PS: el daño que puede aguantar,"KP: der Schaden, den es einstecken kann"
ui.stat.speed.label,Speed,Vitesse,Velocidad,Initiative
ui.stat.speed.hint,Speed: the faster Pokémon acts first (ties go to you),Vitesse : le Pokémon le plus rapide agit en premier (égalité en ta faveur),Velocidad: el Pokémon más rápido actúa primero (los empates son para ti),Initiative: das schnellere Pokémon handelt zuerst (Gleichstand geht an dich)
ui.stat.rerolls.label,Rerolls,Relances,Tiradas,Neuwürfe
ui.stat.rerolls.hint,Rerolls: how many times per battle it can reroll dice,Relances : combien de fois par combat il peut relancer ses dés,Tiradas: cuántas veces por combate puede volver a tirar los dados,Neuwürfe: wie oft es pro Kampf Würfel neu werfen kann
ui.stat.catch.label,Catch value,Valeur de capture,Valor de captura,Fangwert
ui.stat.catch.hint,Catch value: the catch die plus a ball must reach this (1 = always),Valeur de capture : le dé de capture plus une Ball doit l'atteindre (1 = toujours),Valor de captura: el dado de captura más una Ball debe alcanzarlo (1 = siempre),Fangwert: Fangwürfel plus Ball müssen ihn erreichen (1 = immer)
